latitude,longitude,employee_count,pickup_point,bus_number
39.967903750000005,32.596926285,20.0,56.0,36
39.967903750000005,32.596926285,20.0,56.0,36
39.967903750000005,32.596926285,20.0,56.0,36
39.967903750000005,32.596926285,20.0,56.0,36
39.967903750000005,32.596926285,20.0,56.0,36
39.967903750000005,32.596926285,20.0,56.0,36
39.967903750000005,32.596926285,20.0,56.0,36
39.967903750000005,32.596926285,20.0,56.0,36
39.967903750000005,32.596926285,20.0,56.0,36
39.967903750000005,32.596926285,20.0,56.0,36
39.967903750000005,32.596926285,20.0,56.0,36
39.967903750000005,32.596926285,20.0,56.0,36
40.01146132,32.53564324,5.0,57.0,17
40.01146132,32.53564324,5.0,57.0,17
40.01146132,32.53564324,5.0,57.0,17
40.01146132,32.53564324,5.0,57.0,17
40.01146132,32.53564324,5.0,57.0,17
39.94882260666667,32.64720712666667,15.0,58.0,36
39.94882260666667,32.64720712666667,15.0,58.0,36
39.94882260666667,32.64720712666667,15.0,58.0,36
39.94882260666667,32.64720712666667,15.0,58.0,36
39.94882260666667,32.64720712666667,15.0,58.0,36
39.94882260666667,32.64720712666667,15.0,58.0,36
39.94882260666667,32.64720712666667,15.0,58.0,36
39.94882260666667,32.64720712666667,15.0,58.0,36
39.94882260666667,32.64720712666667,15.0,58.0,36
39.94882260666667,32.64720712666667,15.0,58.0,36
39.94882260666667,32.64720712666667,15.0,58.0,36
39.94882260666667,32.64720712666667,15.0,58.0,36
39.94882260666667,32.64720712666667,15.0,58.0,36
39.94882260666667,32.64720712666667,15.0,58.0,36
39.94882260666667,32.64720712666667,15.0,58.0,36
39.912379325,32.899184025,4.0,59.0,17
39.912379325,32.899184025,4.0,59.0,17
39.912379325,32.899184025,4.0,59.0,17
39.912379325,32.899184025,4.0,59.0,17
39.990899475000006,32.6180586,4.0,60.0,17
39.990899475000006,32.6180586,4.0,60.0,17
39.990899475000006,32.6180586,4.0,60.0,17
39.990899475000006,32.6180586,4.0,60.0,17
39.9794979,32.7303962,2.0,61.0,17
39.9794979,32.7303962,2.0,61.0,17
39.9797964,32.6446865,4.0,62.0,0
39.9797964,32.6446865,4.0,62.0,0
39.9797964,32.6446865,4.0,62.0,0
39.9797964,32.6446865,4.0,62.0,0
39.95294816818181,32.59928221818183,22.0,63.0,13
39.95294816818181,32.59928221818183,22.0,63.0,13
39.95294816818181,32.59928221818183,22.0,63.0,13
39.95294816818181,32.59928221818183,22.0,63.0,13
39.95294816818181,32.59928221818183,22.0,63.0,13
39.95294816818181,32.59928221818183,22.0,63.0,13
39.95294816818181,32.59928221818183,22.0,63.0,13
39.95294816818181,32.59928221818183,22.0,63.0,13
39.95294816818181,32.59928221818183,22.0,63.0,13
39.95294816818181,32.59928221818183,22.0,63.0,13
39.95294816818181,32.59928221818183,22.0,63.0,13
39.95294816818181,32.59928221818183,22.0,63.0,13
39.95294816818181,32.59928221818183,22.0,63.0,13
39.95294816818181,32.59928221818183,22.0,63.0,13
39.95294816818181,32.59928221818183,22.0,63.0,13
39.95294816818181,32.59928221818183,22.0,63.0,13
39.95294816818181,32.59928221818183,22.0,63.0,13
39.95294816818181,32.59928221818183,22.0,63.0,13
39.95294816818181,32.59928221818183,22.0,63.0,13
39.95294816818181,32.59928221818183,22.0,63.0,13
39.95294816818181,32.59928221818183,22.0,63.0,13
39.95294816818181,32.59928221818183,22.0,63.0,13
39.9823198,32.652411349999994,2.0,64.0,0
39.9823198,32.652411349999994,2.0,64.0,0
40.02191905,32.52206555,8.0,65.0,0
40.02191905,32.52206555,8.0,65.0,0
40.02191905,32.52206555,8.0,65.0,0
40.02191905,32.52206555,8.0,65.0,0
40.02191905,32.52206555,8.0,65.0,0
40.02191905,32.52206555,8.0,65.0,0
40.02191905,32.52206555,8.0,65.0,0
40.02191905,32.52206555,8.0,65.0,0
39.943440333333335,32.893944033333334,3.0,66.0,0
39.943440333333335,32.893944033333334,3.0,66.0,0
39.943440333333335,32.893944033333334,3.0,66.0,0
40.00647041428572,32.8696428,7.0,67.0,0
40.00647041428572,32.8696428,7.0,67.0,0
40.00647041428572,32.8696428,7.0,67.0,0
40.00647041428572,32.8696428,7.0,67.0,0
40.00647041428572,32.8696428,7.0,67.0,0
40.00647041428572,32.8696428,7.0,67.0,0
40.00647041428572,32.8696428,7.0,67.0,0
39.88853593333334,32.61870366666667,3.0,68.0,0
39.88853593333334,32.61870366666667,3.0,68.0,0
39.88853593333334,32.61870366666667,3.0,68.0,0
39.97205966956521,32.575494160869575,23.0,69.0,13
39.97205966956521,32.575494160869575,23.0,69.0,13
39.97205966956521,32.575494160869575,23.0,69.0,13
39.97205966956521,32.575494160869575,23.0,69.0,13
39.97205966956521,32.575494160869575,23.0,69.0,13
39.97205966956521,32.575494160869575,23.0,69.0,13
39.97205966956521,32.575494160869575,23.0,69.0,13
39.97205966956521,32.575494160869575,23.0,69.0,13
39.97205966956521,32.575494160869575,23.0,69.0,13
39.97205966956521,32.575494160869575,23.0,69.0,13
39.97205966956521,32.575494160869575,23.0,69.0,13
39.97205966956521,32.575494160869575,23.0,69.0,13
39.97205966956521,32.575494160869575,23.0,69.0,13
39.97205966956521,32.575494160869575,23.0,69.0,13
39.97205966956521,32.575494160869575,23.0,69.0,13
39.97205966956521,32.575494160869575,23.0,69.0,13
39.97205966956521,32.575494160869575,23.0,69.0,13
39.97205966956521,32.575494160869575,23.0,69.0,13
